timestamp,kpi_value,request_count,anomaly_label
2020-08-18T04:30:00.000+08:00,544.2883380601248,88150,0
2020-08-18T04:31:00.000+08:00,557.389491140593,89848,0
2020-08-18T04:32:00.000+08:00,549.1702914482214,88695,0
2020-08-18T04:33:00.000+08:00,549.5172559766504,89766,0
2020-08-18T04:34:00.000+08:00,553.2882180890108,88551,0
2020-08-18T04:35:00.000+08:00,543.9999309241201,86861,0
2020-08-18T04:36:00.000+08:00,548.16044178304,88007,0
2020-08-18T04:37:00.000+08:00,552.0153632546169,88588,0
2020-08-18T04:38:00.000+08:00,549.3369591519272,86785,0
2020-08-18T04:39:00.000+08:00,530.1902446544833,84323,0
2020-08-18T04:40:00.000+08:00,543.8149672482755,86255,0
2020-08-18T04:41:00.000+08:00,554.1793664334867,87915,0
2020-08-18T04:42:00.000+08:00,561.263686212081,90456,0
2020-08-18T04:43:00.000+08:00,558.0919087347731,88577,0
2020-08-18T04:44:00.000+08:00,560.2240815202424,90775,0
2020-08-18T04:45:00.000+08:00,568.7813452934761,89854,0
2020-08-18T04:46:00.000+08:00,560.8397407291714,89636,0
2020-08-18T04:47:00.000+08:00,562.2271402365599,88857,0
2020-08-18T04:48:00.000+08:00,566.8433252317941,88872,0
2020-08-18T04:49:00.000+08:00,559.0013422818791,88655,0
2020-08-18T04:50:00.000+08:00,554.8704958249871,88862,0
2020-08-18T04:51:00.000+08:00,560.7076059850374,88220,0
2020-08-18T04:52:00.000+08:00,577.7291631952544,90021,0
2020-08-18T04:53:00.000+08:00,570.4218721851919,88816,0
2020-08-18T04:54:00.000+08:00,573.1045173218494,88703,0
2020-08-18T04:55:00.000+08:00,581.3884967929513,90114,0
2020-08-18T04:56:00.000+08:00,572.8089119031305,89027,0
2020-08-18T04:57:00.000+08:00,570.1876771246624,89979,0
2020-08-18T04:58:00.000+08:00,567.5840138876758,91592,0
2020-08-18T04:59:00.000+08:00,573.7110526688209,84794,0
2020-08-18T05:00:00.000+08:00,573.8542964143096,96662,0
2020-08-18T05:01:00.000+08:00,577.8290057780845,97091,0
2020-08-18T05:02:00.000+08:00,581.5820930405498,94131,0
2020-08-18T05:03:00.000+08:00,578.2252077169154,91591,0
2020-08-18T05:04:00.000+08:00,563.6171871464132,88380,0
2020-08-18T05:05:00.000+08:00,578.0738054329149,91958,0
2020-08-18T05:06:00.000+08:00,582.0105809738415,91863,0
2020-08-18T05:07:00.000+08:00,579.8991312319916,91624,0
2020-08-18T05:08:00.000+08:00,582.5742467084916,90536,0
2020-08-18T05:09:00.000+08:00,583.8661134856943,91712,0
2020-08-18T05:10:00.000+08:00,573.1763755430477,93454,0
2020-08-18T05:11:00.000+08:00,588.328801648139,95623,0
2020-08-18T05:12:00.000+08:00,574.4116435909826,95194,0
2020-08-18T05:13:00.000+08:00,578.9432512916567,95033,0
2020-08-18T05:14:00.000+08:00,576.4554689192116,92340,0
2020-08-18T05:15:00.000+08:00,574.9850721730837,91239,0
2020-08-18T05:16:00.000+08:00,592.6169638319499,94448,0
2020-08-18T05:17:00.000+08:00,593.1540981204738,95556,0
2020-08-18T05:18:00.000+08:00,589.0162905957883,95638,0
2020-08-18T05:19:00.000+08:00,589.544375805982,96156,0
2020-08-18T05:20:00.000+08:00,588.4053138519305,98008,0
2020-08-18T05:21:00.000+08:00,598.5983396617535,100341,0
2020-08-18T05:22:00.000+08:00,591.652405480581,97070,0
2020-08-18T05:23:00.000+08:00,583.7865375469272,98823,0
2020-08-18T05:24:00.000+08:00,580.3173590298314,100766,0
2020-08-18T05:25:00.000+08:00,590.2654362416107,101320,0
2020-08-18T05:26:00.000+08:00,595.5057430725676,104909,0
2020-08-18T05:27:00.000+08:00,598.7501789689427,101973,0
2020-08-18T05:28:00.000+08:00,598.0949768722046,104636,0
2020-08-18T05:29:00.000+08:00,589.7051643465372,103227,0
2020-08-18T05:30:00.000+08:00,590.8948850946681,109699,0
2020-08-18T05:31:00.000+08:00,599.8358400834285,111233,0
2020-08-18T05:32:00.000+08:00,606.5988704565975,112966,0
2020-08-18T05:33:00.000+08:00,593.9622272211988,112912,0
2020-08-18T05:34:00.000+08:00,602.5268109703603,113834,0
2020-08-18T05:35:00.000+08:00,604.8304685370636,113737,0
2020-08-18T05:36:00.000+08:00,610.7810727289942,116171,0
2020-08-18T05:37:00.000+08:00,607.8285387774741,116382,0
2020-08-18T05:38:00.000+08:00,599.5751041701955,118076,0
2020-08-18T05:39:00.000+08:00,606.7321688744495,119426,0
2020-08-18T05:40:00.000+08:00,610.9678671322885,120842,0
2020-08-18T05:41:00.000+08:00,612.5785386892317,121959,0
2020-08-18T05:42:00.000+08:00,607.6287411144616,119717,0
2020-08-18T05:43:00.000+08:00,612.6512929042302,123327,0
2020-08-18T05:44:00.000+08:00,609.7053316099848,123790,0
2020-08-18T05:45:00.000+08:00,614.1467901103998,122917,0
2020-08-18T05:46:00.000+08:00,620.3525926885131,123559,0
2020-08-18T05:47:00.000+08:00,611.6443574926387,127018,0
2020-08-18T05:48:00.000+08:00,622.2089343439533,126523,0
2020-08-18T05:49:00.000+08:00,615.9214107435258,125806,0
2020-08-18T05:50:00.000+08:00,618.5323995257494,131576,0
2020-08-18T05:51:00.000+08:00,625.3212936308024,133392,0
2020-08-18T05:52:00.000+08:00,615.1516730482329,136069,0
2020-08-18T05:53:00.000+08:00,609.6669968569854,134266,0
2020-08-18T05:54:00.000+08:00,605.544976975502,135725,0
2020-08-18T05:55:00.000+08:00,610.5718788770594,138636,0
2020-08-18T05:56:00.000+08:00,614.4716792965651,142387,0
2020-08-18T05:57:00.000+08:00,616.3128472938647,140551,0
2020-08-18T05:58:00.000+08:00,615.7323619035499,141441,0
2020-08-18T05:59:00.000+08:00,618.1272802950928,139346,0
2020-08-18T06:00:00.000+08:00,613.0593073847217,153303,0
2020-08-18T06:01:00.000+08:00,627.7509155699385,161921,0
2020-08-18T06:02:00.000+08:00,628.0525112717563,158804,0
2020-08-18T06:03:00.000+08:00,626.0825387836805,151868,0
2020-08-18T06:04:00.000+08:00,629.809717125134,153955,0
2020-08-18T06:05:00.000+08:00,636.5543658948416,152798,0
2020-08-18T06:06:00.000+08:00,637.7180856753215,149588,0
2020-08-18T06:07:00.000+08:00,632.8235347097133,144340,0
2020-08-18T06:08:00.000+08:00,626.4065109085434,146124,0
2020-08-18T06:09:00.000+08:00,622.0222511287302,145296,0
2020-08-18T06:10:00.000+08:00,621.5102049080747,148164,0
2020-08-18T06:11:00.000+08:00,619.7306115841616,154435,0
2020-08-18T06:12:00.000+08:00,624.3694472504986,154428,0
2020-08-18T06:13:00.000+08:00,622.9536924583741,153150,0
2020-08-18T06:14:00.000+08:00,620.2980610251014,153019,0
2020-08-18T06:15:00.000+08:00,610.3050093361662,155310,0
2020-08-18T06:16:00.000+08:00,620.5235823992307,158084,0
2020-08-18T06:17:00.000+08:00,623.3284192199241,158523,0
2020-08-18T06:18:00.000+08:00,621.3692914033388,158073,0
2020-08-18T06:19:00.000+08:00,625.7173885423151,157414,0
2020-08-18T06:20:00.000+08:00,619.0837372269903,163822,0
2020-08-18T06:21:00.000+08:00,619.2615309336677,163495,0
2020-08-18T06:22:00.000+08:00,626.4225603644647,164625,0
2020-08-18T06:23:00.000+08:00,632.1447916919126,165044,0
2020-08-18T06:24:00.000+08:00,628.2967789361134,164604,0
2020-08-18T06:25:00.000+08:00,630.2833762052147,168331,0
2020-08-18T06:26:00.000+08:00,641.3007260602296,170647,0
2020-08-18T06:27:00.000+08:00,636.417228926275,170295,0
2020-08-18T06:28:00.000+08:00,632.5509277870023,171645,0
2020-08-18T06:29:00.000+08:00,635.5062575414012,171553,0
2020-08-18T06:30:00.000+08:00,638.3423130756338,173613,0
2020-08-18T06:31:00.000+08:00,640.8691568655236,176425,0
2020-08-18T06:32:00.000+08:00,636.7157700975416,174387,0
2020-08-18T06:33:00.000+08:00,633.7924837551003,172054,0
2020-08-18T06:34:00.000+08:00,633.2716932974988,170041,0
2020-08-18T06:35:00.000+08:00,640.1686579976104,172414,0
2020-08-18T06:36:00.000+08:00,638.4272913378622,174876,0
2020-08-18T06:37:00.000+08:00,647.5769564010941,176587,0
2020-08-18T06:38:00.000+08:00,635.5877561193912,176529,0
2020-08-18T06:39:00.000+08:00,635.0014430178389,176020,0
2020-08-18T06:40:00.000+08:00,636.4901938970121,188760,0
2020-08-18T06:41:00.000+08:00,632.5947823482015,193612,0
2020-08-18T06:42:00.000+08:00,638.2872441350862,193950,0
2020-08-18T06:43:00.000+08:00,638.9315873891287,197639,0
2020-08-18T06:44:00.000+08:00,640.9360155579127,197970,0
2020-08-18T06:45:00.000+08:00,636.9052473130932,203952,0
2020-08-18T06:46:00.000+08:00,639.7136819277107,207500,0
2020-08-18T06:47:00.000+08:00,649.3731900842738,202910,0
2020-08-18T06:48:00.000+08:00,648.3182427146489,204520,0
2020-08-18T06:49:00.000+08:00,640.4475715831016,202457,0
2020-08-18T06:50:00.000+08:00,639.0649912141685,208859,0
2020-08-18T06:51:00.000+08:00,636.4011913104415,211196,0
2020-08-18T06:52:00.000+08:00,640.3956381435652,211653,0
2020-08-18T06:53:00.000+08:00,637.81566344167,207132,0
2020-08-18T06:54:00.000+08:00,631.9823037154082,209479,0
2020-08-18T06:55:00.000+08:00,641.5536288150391,215332,0
2020-08-18T06:56:00.000+08:00,636.4219380984317,210237,0
2020-08-18T06:57:00.000+08:00,632.5931829078704,206481,0
2020-08-18T06:58:00.000+08:00,643.6595570853293,206857,0
2020-08-18T06:59:00.000+08:00,639.3299110986525,199772,0
2020-08-18T07:00:00.000+08:00,630.4212696763702,221395,0
2020-08-18T07:01:00.000+08:00,625.5503182491152,223567,0
2020-08-18T07:02:00.000+08:00,624.5668326381293,220319,0
2020-08-18T07:03:00.000+08:00,635.7812615624957,218919,0
2020-08-18T07:04:00.000+08:00,632.5859922679821,217537,0
2020-08-18T07:05:00.000+08:00,635.4435438882819,216903,0
2020-08-18T07:06:00.000+08:00,643.8105961812615,213945,0
2020-08-18T07:07:00.000+08:00,652.8489563775908,218374,0
2020-08-18T07:08:00.000+08:00,650.731209674849,219621,0
2020-08-18T07:09:00.000+08:00,650.0553644658954,217757,0
2020-08-18T07:10:00.000+08:00,651.2448023172867,231305,0
2020-08-18T07:11:00.000+08:00,659.6009072559667,240285,0
2020-08-18T07:12:00.000+08:00,653.3913840627612,240531,0
2020-08-18T07:13:00.000+08:00,652.5879912312208,242223,0
2020-08-18T07:14:00.000+08:00,641.948899955251,243581,0
2020-08-18T07:15:00.000+08:00,630.0487595751737,247254,0
2020-08-18T07:16:00.000+08:00,624.7839231040737,243654,0
