timestamp,kpi_value,anomaly_label
2014/4/1 7:05,-18.50326987,0
2014/4/1 7:10,-19.51032451,0
2014/4/1 7:15,-20.16374497,0
2014/4/1 7:20,-18.2910061,0
2014/4/1 7:25,-20.41529349,0
2014/4/1 7:30,-21.97209776,0
2014/4/1 7:35,-21.85649973,0
2014/4/1 7:40,-21.31669393,0
2014/4/1 7:45,-19.06536445,0
2014/4/1 7:50,-18.08963039,0
2014/4/1 7:55,-21.33416681,0
2014/4/1 8:00,-18.22288093,0
2014/4/1 8:05,-18.82251233,0
2014/4/1 8:10,-20.17781286,0
2014/4/1 8:15,-18.71351216,0
2014/4/1 8:20,-21.33515333,0
2014/4/1 8:25,-21.10863879,0
2014/4/1 8:30,-21.02307802,0
2014/4/1 8:35,-21.26451046,0
2014/4/1 8:40,-18.87880712,0
2014/4/1 8:45,-20.9155695,0
2014/4/1 8:50,-19.42112601,0
2014/4/1 8:55,-20.66737904,0
2014/4/1 9:00,55.46426074,0
2014/4/1 9:05,62.46703896,0
2014/4/1 9:10,65.66529273,0
2014/4/1 9:15,54.52320438,0
2014/4/1 9:20,55.12594681,0
2014/4/1 9:25,55.48364121,0
2014/4/1 9:30,59.16676686,0
2014/4/1 9:35,57.48936222,0
2014/4/1 9:40,63.68304184,0
2014/4/1 9:45,59.68544687,0
2014/4/1 9:50,59.81444811,0
2014/4/1 9:55,62.60445722,0
2014/4/1 10:00,73.90192853,0
2014/4/1 10:05,73.76875016,0
2014/4/1 10:10,79.90528109,0
2014/4/1 10:15,80.25663454,0
2014/4/1 10:20,68.61886134,0
2014/4/1 10:25,70.58561523,0
2014/4/1 10:30,71.63909235,0
2014/4/1 10:35,73.74432713,0
2014/4/1 10:40,72.83001087,0
2014/4/1 10:45,78.56150474,0
2014/4/1 10:50,80.98765555,0
2014/4/1 10:55,71.31972213,0
2014/4/1 11:00,80.19760416,0
2014/4/1 11:05,77.10620942,0
2014/4/1 11:10,79.29152154,0
2014/4/1 11:15,81.11280421,0
2014/4/1 11:20,85.43462113,0
2014/4/1 11:25,74.32591586,0
2014/4/1 11:30,72.65818434,0
2014/4/1 11:35,81.21503680000002,0
2014/4/1 11:40,77.52303264,0
2014/4/1 11:45,73.86037866,0
2014/4/1 11:50,73.13466073,0
2014/4/1 11:55,80.13313102,0
2014/4/1 12:00,76.65391445,0
2014/4/1 12:05,87.78290443,0
2014/4/1 12:10,78.33742428,0
2014/4/1 12:15,75.24579257,0
2014/4/1 12:20,81.89746155,0
2014/4/1 12:25,75.75626208,0
2014/4/1 12:30,79.74556594,0
2014/4/1 12:35,79.56177650000002,0
2014/4/1 12:40,79.09840823,0
2014/4/1 12:45,84.56789640000002,0
2014/4/1 12:50,75.31487641,0
2014/4/1 12:55,86.29597905,0
2014/4/1 13:00,84.62758347,0
2014/4/1 13:05,77.29902584,0
2014/4/1 13:10,74.85968424,0
2014/4/1 13:15,76.44197137,0
2014/4/1 13:20,77.29125108,0
2014/4/1 13:25,80.87856633,0
2014/4/1 13:30,72.71279394,0
2014/4/1 13:35,86.59509418,0
2014/4/1 13:40,73.54936619,0
2014/4/1 13:45,76.43778696,0
2014/4/1 13:50,73.71909957,0
2014/4/1 13:55,76.07632252,0
2014/4/1 14:00,85.39594888,0
2014/4/1 14:05,81.83626556,0
2014/4/1 14:10,75.63112063,0
2014/4/1 14:15,85.94126063,0
2014/4/1 14:20,84.80460804,0
2014/4/1 14:25,84.05166385,0
2014/4/1 14:30,85.5552782,0
2014/4/1 14:35,81.90784175,0
2014/4/1 14:40,80.01659592,0
2014/4/1 14:45,77.97672178,0
2014/4/1 14:50,75.57417791,0
2014/4/1 14:55,80.91211304,0
2014/4/1 15:00,86.23049782,0
2014/4/1 15:05,81.50240456,0
2014/4/1 15:10,86.71232237,0
2014/4/1 15:15,77.70943454,0
2014/4/1 15:20,83.12087761,0
2014/4/1 15:25,82.3773295,0
2014/4/1 15:30,82.72561787,0
2014/4/1 15:35,82.31935507,0
2014/4/1 15:40,75.54526606,0
2014/4/1 15:45,74.29626561,0
2014/4/1 15:50,87.65664957,0
2014/4/1 15:55,72.72355847,0
2014/4/1 16:00,79.48352944,0
2014/4/1 16:05,78.80103291,0
2014/4/1 16:10,77.76005450000002,0
2014/4/1 16:15,84.51147122,0
2014/4/1 16:20,83.92533605,0
2014/4/1 16:25,86.48332203,0
2014/4/1 16:30,78.32754977,0
2014/4/1 16:35,81.02661316,0
2014/4/1 16:40,86.27663667,0
2014/4/1 16:45,87.90128772,0
2014/4/1 16:50,87.50842977,0
2014/4/1 16:55,83.48523479,0
2014/4/1 17:00,74.29159338,0
2014/4/1 17:05,72.37092987,0
2014/4/1 17:10,85.20343917,0
2014/4/1 17:15,85.4550177,0
2014/4/1 17:20,83.94172081,0
2014/4/1 17:25,76.47872683,0
2014/4/1 17:30,82.23703312,0
2014/4/1 17:35,77.05992575,0
2014/4/1 17:40,79.21032124,0
2014/4/1 17:45,78.11891136,0
2014/4/1 17:50,86.61818595,0
2014/4/1 17:55,75.74646881,0
2014/4/1 18:00,-1.04e-05,0
2014/4/1 18:05,-9.96e-06,0
2014/4/1 18:10,-1.06e-05,0
2014/4/1 18:15,-1.04e-05,0
2014/4/1 18:20,-1.11e-05,0
2014/4/1 18:25,-9.42e-06,0
2014/4/1 18:30,-9.67e-06,0
2014/4/1 18:35,-1.0800000000000003e-05,0
2014/4/1 18:40,-9.97e-06,0
2014/4/1 18:45,-9.56e-06,0
2014/4/1 18:50,-1.0199999999999999e-05,0
2014/4/1 18:55,-1.06e-05,0
2014/4/1 19:00,-14.54344735,0
2014/4/1 19:05,-15.33319201,0
2014/4/1 19:10,-16.9901543,0
2014/4/1 19:15,-16.06478467,0
2014/4/1 19:20,-14.51321535,0
2014/4/1 19:25,-15.30224518,0
2014/4/1 19:30,-16.4452522,0
2014/4/1 19:35,-15.03795223,0
2014/4/1 19:40,-17.04765468,0
2014/4/1 19:45,-16.56504502,0
2014/4/1 19:50,-15.90841503,0
2014/4/1 19:55,-17.32999832,0
2014/4/1 20:00,-18.78451536,0
2014/4/1 20:05,-18.18268228,0
2014/4/1 20:10,-19.81978791,0
2014/4/1 20:15,-19.48145394,0
2014/4/1 20:20,-18.56735234,0
2014/4/1 20:25,-18.59967231,0
2014/4/1 20:30,-18.80912799,0
2014/4/1 20:35,-18.39797249,0
2014/4/1 20:40,-20.00732743,0
2014/4/1 20:45,-19.781216699999998,0
2014/4/1 20:50,-18.97258659,0
2014/4/1 20:55,-18.80776236,0
2014/4/1 21:00,-19.30452352,0
2014/4/1 21:05,-18.98080238,0
2014/4/1 21:10,-18.19604443,0
2014/4/1 21:15,-18.92023627,0
2014/4/1 21:20,-19.13052703,0
2014/4/1 21:25,-20.02921022,0
2014/4/1 21:30,-20.92639289,0
2014/4/1 21:35,-19.42614619,0
2014/4/1 21:40,-21.60479549,0
2014/4/1 21:45,-21.13892474,0
2014/4/1 21:50,-21.76369382,0
2014/4/1 21:55,-21.33277375,0
2014/4/1 22:00,-20.43415677,0
2014/4/1 22:05,-20.361286899999996,0
2014/4/1 22:10,-18.48847556,0
2014/4/1 22:15,-20.85617366,0
2014/4/1 22:20,-20.36818612,0
2014/4/1 22:25,-19.99568406,0
2014/4/1 22:30,-20.73991047,0
2014/4/1 22:35,-19.74454948,0
2014/4/1 22:40,-20.06328596,0
2014/4/1 22:45,-19.56205978,0
2014/4/1 22:50,-20.83609242,0
2014/4/1 22:55,-21.47203359,0
2014/4/1 23:00,-21.35654348,0
2014/4/1 23:05,-21.13733498,0
2014/4/1 23:10,-18.04937317,0
2014/4/1 23:15,-21.64059465,0
2014/4/1 23:20,-19.09339105,0
2014/4/1 23:25,-21.54499917,0
2014/4/1 23:30,-18.7818603,0
2014/4/1 23:35,-19.75226026,0
2014/4/1 23:40,-20.99087595,0
2014/4/1 23:45,-20.55453623,0
2014/4/1 23:50,-19.65739538,0
2014/4/1 23:55,-20.70786679,0
2014/4/2 0:00,-20.19579804,0
2014/4/2 0:05,-19.10294523,0
2014/4/2 0:10,-20.58531778,0
2014/4/2 0:15,-18.81698835,0
2014/4/2 0:20,-20.77595314,0
2014/4/2 0:25,-18.01244351,0
2014/4/2 0:30,-20.19509006,0
2014/4/2 0:35,-19.60427051,0
2014/4/2 0:40,-19.2124151,0
2014/4/2 0:45,-20.06283187,0
2014/4/2 0:50,-20.58124653,0
2014/4/2 0:55,-21.86124906,0
2014/4/2 1:00,-21.33225796,0
2014/4/2 1:05,-20.86859953,0
2014/4/2 1:10,-19.91586765,0
2014/4/2 1:15,-19.56857648,0
2014/4/2 1:20,-18.13011862,0
2014/4/2 1:25,-19.43638761,0
2014/4/2 1:30,-21.39350855,0
2014/4/2 1:35,-19.53609833,0
2014/4/2 1:40,-19.846339999999998,0
2014/4/2 1:45,-19.0873377,0
2014/4/2 1:50,-19.09653104,0
2014/4/2 1:55,-18.24748704,0
2014/4/2 2:00,-20.4552157,0
2014/4/2 2:05,-19.79227761,0
2014/4/2 2:10,-20.42384323,0
2014/4/2 2:15,-20.187547600000002,0
2014/4/2 2:20,-21.19537835,0
2014/4/2 2:25,-21.00404765,0
2014/4/2 2:30,-21.08581541,0
2014/4/2 2:35,-19.99695603,0
2014/4/2 2:40,-19.41552541,0
2014/4/2 2:45,-21.73374636,0
2014/4/2 2:50,-18.21707909,0
2014/4/2 2:55,-18.61048523,0
2014/4/2 3:00,-19.67839637,0
2014/4/2 3:05,-20.45583061,0
2014/4/2 3:10,-18.0328015,0
2014/4/2 3:15,-20.87729128,0
2014/4/2 3:20,-20.23490617,0
2014/4/2 3:25,-19.93881103,0
2014/4/2 3:30,-19.69398016,0
2014/4/2 3:35,-20.07794813,0
2014/4/2 3:40,-18.64714294,0
2014/4/2 3:45,-18.43484696,0
2014/4/2 3:50,-19.15854992,0
2014/4/2 3:55,-20.83801917,0
2014/4/2 4:00,-20.35315154,0
2014/4/2 4:05,-19.92049207,0
2014/4/2 4:10,-20.28608386,0
2014/4/2 4:15,-20.23703205,0
2014/4/2 4:20,-19.2281677,0
2014/4/2 4:25,-18.38982379,0
2014/4/2 4:30,-21.58712947,0
2014/4/2 4:35,-20.39964505,0
2014/4/2 4:40,-20.790992000000006,0
2014/4/2 4:45,-19.8559889,0
2014/4/2 4:50,-21.02592232,0
2014/4/2 4:55,-20.33798906,0
2014/4/2 5:00,-18.21520449,0
2014/4/2 5:05,-21.56038814,0
2014/4/2 5:10,-19.22214459,0
2014/4/2 5:15,-18.55156311,0
2014/4/2 5:20,-18.35216403,0
2014/4/2 5:25,-20.88176126,0
2014/4/2 5:30,-20.81587347,0
2014/4/2 5:35,-20.800648499999998,0
2014/4/2 5:40,-21.66301109,0
2014/4/2 5:45,-19.39577209,0
2014/4/2 5:50,-20.24453223,0
2014/4/2 5:55,-20.47798233,0
2014/4/2 6:00,-21.91792731,0
2014/4/2 6:05,-19.24938457,0
2014/4/2 6:10,-21.8253248,0
2014/4/2 6:15,-18.59493733,0
2014/4/2 6:20,-21.05600582,0
2014/4/2 6:25,-20.531543600000006,0
2014/4/2 6:30,-21.26758415,0
2014/4/2 6:35,-18.11474229,0
2014/4/2 6:40,-18.31252417,0
2014/4/2 6:45,-18.27878312,0
2014/4/2 6:50,-20.37183782,0
2014/4/2 6:55,-20.41174427,0
2014/4/2 7:00,-21.62441956,0
2014/4/2 7:05,-19.87041406,0
2014/4/2 7:10,-18.27219622,0
2014/4/2 7:15,-18.83811761,0
2014/4/2 7:20,-18.03229238,0
2014/4/2 7:25,-21.1068581,0
2014/4/2 7:30,-21.26239775,0
2014/4/2 7:35,-21.99176167,0
2014/4/2 7:40,-19.6487778,0
2014/4/2 7:45,-18.0771935,0
2014/4/2 7:50,-18.93891953,0
2014/4/2 7:55,-20.35107547,0
2014/4/2 8:00,-21.84777187,0
2014/4/2 8:05,-18.41431421,0
2014/4/2 8:10,-18.48629208,0
2014/4/2 8:15,-20.80703594,0
2014/4/2 8:20,-20.66882822,0
2014/4/2 8:25,-19.00202542,0
2014/4/2 8:30,-21.25257916,0
2014/4/2 8:35,-18.51511502,0
2014/4/2 8:40,-21.70296738,0
2014/4/2 8:45,-18.80412772,0
2014/4/2 8:50,-18.32540949,0
2014/4/2 8:55,-19.35808835,0
2014/4/2 9:00,56.25409546,0
2014/4/2 9:05,60.32329470000001,0
2014/4/2 9:10,62.24215845,0
2014/4/2 9:15,59.89105894,0
2014/4/2 9:20,61.92728798,0
2014/4/2 9:25,58.37904617,0
2014/4/2 9:30,54.33507117,0
2014/4/2 9:35,65.68876949,0
2014/4/2 9:40,63.83296205,0
2014/4/2 9:45,54.88102589,0
2014/4/2 9:50,59.39011675,0
2014/4/2 9:55,61.62022884,0
2014/4/2 10:00,71.29703291,0
2014/4/2 10:05,77.18542689,0
2014/4/2 10:10,76.511459,0
2014/4/2 10:15,71.56563087,0
2014/4/2 10:20,70.5463967,0
2014/4/2 10:25,79.93622679999999,0
2014/4/2 10:30,73.30331398,0
2014/4/2 10:35,72.10941611,0
2014/4/2 10:40,79.61575096,0
2014/4/2 10:45,79.58824412,0
2014/4/2 10:50,72.60130518,0
2014/4/2 10:55,81.66304061,0
2014/4/2 11:00,82.18188261,0
2014/4/2 11:05,76.75690521,0
2014/4/2 11:10,78.05143606,0
2014/4/2 11:15,82.79108143,0
2014/4/2 11:20,74.63148791,0
2014/4/2 11:25,78.70517095,0
2014/4/2 11:30,81.63236414,0
2014/4/2 11:35,79.82565699999998,0
2014/4/2 11:40,80.915921,0
2014/4/2 11:45,79.93200599,0
2014/4/2 11:50,74.43576271,0
2014/4/2 11:55,77.77765266,0
2014/4/2 12:00,80.35074439,0
2014/4/2 12:05,84.31204187,0
2014/4/2 12:10,82.29754286,0
2014/4/2 12:15,78.66780421,0
2014/4/2 12:20,87.41521652,0
2014/4/2 12:25,73.57727889,0
2014/4/2 12:30,75.15826014,0
2014/4/2 12:35,77.30607976,0
2014/4/2 12:40,75.50583893,0
2014/4/2 12:45,81.84305781,0
2014/4/2 12:50,72.48754605,0
2014/4/2 12:55,74.68931057,0
2014/4/2 13:00,76.66287838,0
2014/4/2 13:05,82.90035899,0
2014/4/2 13:10,85.97943259,0
2014/4/2 13:15,84.74195798,0
2014/4/2 13:20,74.88332961,0
2014/4/2 13:25,81.01407354,0
2014/4/2 13:30,72.45137018,0
2014/4/2 13:35,76.93780097,0
2014/4/2 13:40,84.86178242,0
2014/4/2 13:45,79.27492876,0
2014/4/2 13:50,74.36930153,0
2014/4/2 13:55,78.98524736,0
2014/4/2 14:00,75.16251333,0
2014/4/2 14:05,78.28480004,0
2014/4/2 14:10,79.79895114,0
2014/4/2 14:15,77.58672237,0
2014/4/2 14:20,86.98454389,0
2014/4/2 14:25,80.99400472,0
2014/4/2 14:30,85.47944388,0
2014/4/2 14:35,84.16492302,0
2014/4/2 14:40,82.57205466,0
2014/4/2 14:45,79.94382396,0
2014/4/2 14:50,72.02901776,0
2014/4/2 14:55,81.80893637,0
2014/4/2 15:00,77.69407612,0
2014/4/2 15:05,73.88301252,0
2014/4/2 15:10,79.11275439,0
2014/4/2 15:15,83.76751285,0
2014/4/2 15:20,87.38544653,0
2014/4/2 15:25,77.98443049,0
2014/4/2 15:30,80.68228184,0
2014/4/2 15:35,85.61854022,0
2014/4/2 15:40,77.34275322,0
2014/4/2 15:45,74.2749275,0
2014/4/2 15:50,76.50888514,0
2014/4/2 15:55,86.38458309999999,0
2014/4/2 16:00,74.55005117,0
2014/4/2 16:05,77.26728972,0
2014/4/2 16:10,79.43399078,0
2014/4/2 16:15,85.5535378,0
2014/4/2 16:20,87.00313413,0
2014/4/2 16:25,78.81271275,0
2014/4/2 16:30,86.91098666,0
2014/4/2 16:35,74.58310685,0
2014/4/2 16:40,74.50939824,0
2014/4/2 16:45,87.18773411,0
2014/4/2 16:50,80.15462564,0
2014/4/2 16:55,74.97428545,0
2014/4/2 17:00,79.80779485,0
2014/4/2 17:05,84.53132439,0
2014/4/2 17:10,85.2306713,0
2014/4/2 17:15,85.82345318,0
2014/4/2 17:20,81.11308254,0
2014/4/2 17:25,85.87108127,0
2014/4/2 17:30,80.16043204,0
2014/4/2 17:35,81.71290614,0
2014/4/2 17:40,84.13946299,0
2014/4/2 17:45,78.80691425,0
2014/4/2 17:50,73.17725696,0
2014/4/2 17:55,77.60261204,0
2014/4/2 18:00,-1.05e-05,0
2014/4/2 18:05,-9.61e-06,0
2014/4/2 18:10,-9.52e-06,0
2014/4/2 18:15,-9.82e-06,0
2014/4/2 18:20,-9.28e-06,0
2014/4/2 18:25,-1.07e-05,0
2014/4/2 18:30,-9.75e-06,0
2014/4/2 18:35,-9.47e-06,0
2014/4/2 18:40,-1.06e-05,0
2014/4/2 18:45,-1.09e-05,0
2014/4/2 18:50,-9.26e-06,0
2014/4/2 18:55,-9.69e-06,0
2014/4/2 19:00,-17.42474567,0
2014/4/2 19:05,-15.63281524,0
2014/4/2 19:10,-17.40349683,0
2014/4/2 19:15,-15.27748208,0
2014/4/2 19:20,-15.09781837,0
2014/4/2 19:25,-15.08514885,0
2014/4/2 19:30,-14.67273359,0
2014/4/2 19:35,-17.26858553,0
2014/4/2 19:40,-17.53547432,0
2014/4/2 19:45,-17.45443042,0
2014/4/2 19:50,-17.12649224,0
2014/4/2 19:55,-17.11004349,0
2014/4/2 20:00,-19.81856862,0
2014/4/2 20:05,-20.45266109,0
2014/4/2 20:10,-18.08003506,0
2014/4/2 20:15,-18.769584899999998,0
2014/4/2 20:20,-19.74081179,0
2014/4/2 20:25,-20.63912236,0
2014/4/2 20:30,-19.81620316,0
2014/4/2 20:35,-20.50184476,0
2014/4/2 20:40,-19.09996655,0
2014/4/2 20:45,-20.03444678,0
2014/4/2 20:50,-21.04312675,0
2014/4/2 20:55,-17.86939644,0
2014/4/2 21:00,-21.534021399999997,0
2014/4/2 21:05,-19.92874023,0
2014/4/2 21:10,-20.40828923,0
2014/4/2 21:15,-21.33938431,0
2014/4/2 21:20,-19.48150784,0
2014/4/2 21:25,-19.51737222,0
2014/4/2 21:30,-19.94785761,0
2014/4/2 21:35,-17.93179715,0
2014/4/2 21:40,-19.82677149,0
2014/4/2 21:45,-19.01103435,0
2014/4/2 21:50,-21.53812228,0
2014/4/2 21:55,-18.20413374,0
2014/4/2 22:00,-19.80554221,0
2014/4/2 22:05,-21.755008899999996,0
2014/4/2 22:10,-21.56957439,0
2014/4/2 22:15,-20.77210516,0
2014/4/2 22:20,-20.32487231,0
2014/4/2 22:25,-19.09232709,0
2014/4/2 22:30,-19.43667994,0
2014/4/2 22:35,-18.33116261,0
2014/4/2 22:40,-21.11060212,0
2014/4/2 22:45,-19.26460632,0
2014/4/2 22:50,-20.63805381,0
2014/4/2 22:55,-19.39929052,0
2014/4/2 23:00,-19.85096743,0
2014/4/2 23:05,-20.21353949,0
2014/4/2 23:10,-21.20062327,0
2014/4/2 23:15,-18.83859523,0
2014/4/2 23:20,-19.58879113,0
2014/4/2 23:25,-18.51439979,0
2014/4/2 23:30,-18.29718505,0
2014/4/2 23:35,-20.41216344,0
2014/4/2 23:40,-18.75036214,0
2014/4/2 23:45,-18.23336083,0
2014/4/2 23:50,-21.58148344,0
2014/4/2 23:55,-20.13081376,0
2014/4/3 0:00,-18.53851283,0
2014/4/3 0:05,-18.21370451,0
2014/4/3 0:10,-18.47944021,0
2014/4/3 0:15,-19.88534896,0
2014/4/3 0:20,-20.67386102,0
2014/4/3 0:25,-20.5651203,0
2014/4/3 0:30,-18.57769235,0
2014/4/3 0:35,-20.53395581,0
2014/4/3 0:40,-19.6194625,0
2014/4/3 0:45,-19.85897514,0
2014/4/3 0:50,-21.20572163,0
2014/4/3 0:55,-19.32999749,0
2014/4/3 1:00,-18.58799619,0
2014/4/3 1:05,-21.49381253,0
2014/4/3 1:10,-18.8485223,0
2014/4/3 1:15,-19.17611948,0
2014/4/3 1:20,-20.82636024,0
2014/4/3 1:25,-20.73420127,0
2014/4/3 1:30,-21.20160009,0
2014/4/3 1:35,-18.73546657,0
2014/4/3 1:40,-19.40911957,0
2014/4/3 1:45,-18.50353296,0
2014/4/3 1:50,-20.16415659,0
2014/4/3 1:55,-19.17028237,0
2014/4/3 2:00,-20.75574256,0
2014/4/3 2:05,-18.00137747,0
2014/4/3 2:10,-18.23873199,0
2014/4/3 2:15,-19.7302412,0
2014/4/3 2:20,-21.83273662,0
2014/4/3 2:25,-21.56340555,0
2014/4/3 2:30,-21.97603611,0
2014/4/3 2:35,-19.667320899999996,0
2014/4/3 2:40,-18.18627395,0
2014/4/3 2:45,-19.22382457,0
2014/4/3 2:50,-20.70308341,0
2014/4/3 2:55,-18.54065524,0
2014/4/3 3:00,-19.19988872,0
2014/4/3 3:05,-18.22466466,0
2014/4/3 3:10,-19.89986815,0
2014/4/3 3:15,-18.83568271,0
2014/4/3 3:20,-18.36499211,0
2014/4/3 3:25,-19.64486324,0
2014/4/3 3:30,-19.40490162,0
2014/4/3 3:35,-20.15007095,0
2014/4/3 3:40,-20.99615462,0
2014/4/3 3:45,-18.45027495,0
2014/4/3 3:50,-21.16450236,0
2014/4/3 3:55,-18.10515992,0
2014/4/3 4:00,-19.77240761,0
2014/4/3 4:05,-20.34972115,0
2014/4/3 4:10,-21.82799469,0
2014/4/3 4:15,-20.29569211,0
2014/4/3 4:20,-18.63499677,0
2014/4/3 4:25,-20.07016722,0
2014/4/3 4:30,-19.58313579,0
2014/4/3 4:35,-19.91742227,0
2014/4/3 4:40,-18.78838806,0
2014/4/3 4:45,-20.00330817,0
2014/4/3 4:50,-18.60015906,0
2014/4/3 4:55,-20.97617232,0
2014/4/3 5:00,-20.37562504,0
2014/4/3 5:05,-18.31411077,0
2014/4/3 5:10,-21.55845787,0
2014/4/3 5:15,-20.46551842,0
2014/4/3 5:20,-19.26442822,0
2014/4/3 5:25,-18.1825696,0
2014/4/3 5:30,-20.52890678,0
2014/4/3 5:35,-19.49376105,0
2014/4/3 5:40,-21.63047242,0
2014/4/3 5:45,-18.13951133,0
2014/4/3 5:50,-18.15640974,0
2014/4/3 5:55,-21.79719715,0
2014/4/3 6:00,-21.85949578,0
2014/4/3 6:05,-18.11096891,0
2014/4/3 6:10,-20.86413294,0
2014/4/3 6:15,-18.88597941,0
2014/4/3 6:20,-20.80557107,0
2014/4/3 6:25,-21.47493119,0
2014/4/3 6:30,-18.40332592,0
2014/4/3 6:35,-18.95506567,0
2014/4/3 6:40,-18.09631067,0
2014/4/3 6:45,-18.17531938,0
2014/4/3 6:50,-18.11847143,0
2014/4/3 6:55,-21.20272943,0
2014/4/3 7:00,-19.19317071,0
2014/4/3 7:05,-19.97284576,0
2014/4/3 7:10,-21.15137705,0
2014/4/3 7:15,-19.97977465,0
2014/4/3 7:20,-19.71678425,0
2014/4/3 7:25,-18.04629283,0
2014/4/3 7:30,-20.27215801,0
2014/4/3 7:35,-18.49897231,0
2014/4/3 7:40,-21.05859296,0
2014/4/3 7:45,-19.0309509,0
2014/4/3 7:50,-20.69674964,0
2014/4/3 7:55,-20.58489411,0
2014/4/3 8:00,-20.46670241,0
2014/4/3 8:05,-19.06780803,0
2014/4/3 8:10,-19.06835911,0
2014/4/3 8:15,-21.45219217,0
2014/4/3 8:20,-18.05122933,0
2014/4/3 8:25,-18.72609053,0
2014/4/3 8:30,-20.44068367,0
2014/4/3 8:35,-21.26818502,0
2014/4/3 8:40,-19.43338203,0
2014/4/3 8:45,-20.61377383,0
2014/4/3 8:50,-20.22862568,0
2014/4/3 8:55,-18.25816042,0
2014/4/3 9:00,61.46100236,0
2014/4/3 9:05,63.76684167,0
2014/4/3 9:10,65.90937984,0
2014/4/3 9:15,54.35568087,0
2014/4/3 9:20,61.92069807,0
2014/4/3 9:25,58.97459464,0
2014/4/3 9:30,54.11745466,0
2014/4/3 9:35,61.37233132,0
2014/4/3 9:40,55.46912758,0
2014/4/3 9:45,58.5428022,0
2014/4/3 9:50,57.13640511,0
2014/4/3 9:55,58.33396083,0
2014/4/3 10:00,75.88897284,0
2014/4/3 10:05,73.85998489,0
2014/4/3 10:10,76.80152443,0
2014/4/3 10:15,72.02747529,0
2014/4/3 10:20,78.05749886,0
2014/4/3 10:25,81.37719766,0
2014/4/3 10:30,71.80581911,0
2014/4/3 10:35,76.11973368,0
2014/4/3 10:40,78.26008473,0
2014/4/3 10:45,76.98231719,0
